id,event_id,time_schedule,before_final,final,players_checked,next_unused_num
1,14,'9:15-10:00',0,0,0,0
2,12,'10:00-11:00',0,0,0,0
3,2,'11:00-11:40',0,0,0,0
4,3,'11:40-12:30',0,0,0,1
5,1,'13:30-15:00',0,0,0,0
6,7,'15:00-15:30',0,0,0,0
7,12,'15:30-15:35',0,1,0,0
8,14,'15:35-15:40',0,1,0,0
9,2,'15:40-15:45',0,1,0,0
10,13,'15:45-15:50',0,1,0,0
11,1,'15:50-16:00',0,1,0,0
12,7,'16:00-16:30',0,1,0,0
13,0,'',0,0,0,0
